-4,513527E-05 
-4,606529E-05 
-4,380351E-05 
-4,149205E-05 
-4,236687E-05 
-4,046211E-05 
-3,879938E-05 
-3,84084E-05 
-3,580379E-05 
-3,650167E-05 
-3,594714E-05 
-3,267657E-05 
-3,380279E-05 
-3,285839E-05 
-2,925996E-05 
-2,586689E-05 
-2,508796E-05 
-2,201227E-05 
-2,079646E-05 
-1,835181E-05 
-1,650777E-05 
-1,055912E-05 
-9,391661E-06 
-4,550134E-06 
-3,435678E-06 
-2,634289E-06 
3,63737E-06 
4,065767E-06 
7,687704E-06 
1,034262E-05 
1,38289E-05 
1,379873E-05 
1,812688E-05 
1,742562E-05 
2,134968E-05 
2,067E-05 
2,12959E-05 
1,910648E-05 
2,22484E-05 
2,322281E-05 
2,51819E-05 
2,403676E-05 
2,493427E-05 
2,625237E-05 
2,823215E-05 
2,568591E-05 
2,998405E-05 
3,020147E-05 
2,97413E-05 
3,145209E-05 
3,242252E-05 
3,548117E-05 
3,615344E-05 
4,089712E-05 
4,386502E-05 
5,692038E-05 
0,0002436939 
0,0006347427 
0,0008248077 
0,0008403626 
0,0008457781 
0,0009078701 
0,001055234 
0,001181761 
0,001242415 
0,001264797 
0,001282758 
0,001274491 
0,001237794 
0,001230308 
0,001195457 
0,001110786 
0,001037463 
0,0009579923 
0,0008604938 
0,000766428 
0,0006838353 
0,0006104609 
0,0005364943 
0,0004605119 
0,0003827362 
0,0003130793 
0,0002432137 
0,0001765955 
0,0001094245 
4,091721E-05 
-2,451328E-05 
-9,443687E-05 
-0,0001540698 
-0,0002073714 
-0,0002598191 
-0,00030718 
-0,0003520951 
-0,0003969769 
-0,0004357203 
-0,0004724887 
-0,0005038491 
-0,0005331719 
-0,000560881 
-0,0005809909 
-0,000598718 
-0,0006112053 
-0,0006186698 
-0,0006240876 
-0,0006254459 
-0,0006243165 
-0,0006185105 
-0,0006126076 
-0,0006053919 
-0,000593916 
-0,0005855351 
-0,0005744513 
-0,0005579418 
-0,0005449129 
-0,0005264087 
-0,0005144925 
-0,0004992908 
-0,0004811816 
-0,0004640065 
-0,0004499902 
-0,0004311832 
-0,0004173949 
-0,0004007489 
-0,0003840749 
-0,0003669173 
-0,0003494267 
-0,000332246 
-0,0003182624 
-0,0003034902 
-0,0002893081 
-0,0002775021 
-0,0002633751 
-0,0002506355 
-0,0002400463 
-0,0002267404 
-0,0002145813 
-0,0002075718 
-0,0001935414 
-0,0001818 
-0,0001724738 
-0,0001599182 
-0,000150622 
-0,000139704 
-0,0001275622 
-0,0001195016 
-0,0001091327 
-9,817249E-05 
-8,645096E-05 
-7,925163E-05 
-7,187484E-05 
-6,340679E-05 
-5,669232E-05 
-4,927616E-05 
-4,319597E-05 
-3,771987E-05 
-2,928022E-05 
-2,556269E-05 
-1,684341E-05 
-1,053335E-05 
-3,171114E-06 
3,262272E-06 
7,928438E-06 
1,387772E-05 
1,882493E-05 
2,279565E-05 
2,679299E-05 
3,18837E-05 
3,553094E-05 
4,227768E-05 
4,509583E-05 
4,769858E-05 
5,159172E-05 
5,645323E-05 
6,00227E-05 
6,152022E-05 
6,497463E-05 
6,795018E-05 
7,215982E-05 
7,496066E-05 
7,969622E-05 
8,226008E-05 
8,493089E-05 
8,745133E-05 
8,94508E-05 
8,847189E-05 
8,850486E-05 
9,200546E-05 
8,933367E-05 
9,134258E-05 
9,56022E-05 
9,968062E-05 
0,0001000186 
0,0001017838 
9,992969E-05 
0,0001007635 
9,138449E-05 
8,424999E-05 
7,228714E-05 
5,832616E-05 
4,41239E-05 
2,795612E-05 
8,038065E-06 
-1,354936E-05 
-2,937739E-05 
-4,61683E-05 
-6,455645E-05 
-7,423323E-05 
-8,530559E-05 
-8,964951E-05 
-8,748432E-05 
-8,574709E-05 
-7,67407E-05 
-6,585151E-05 
-5,184752E-05 
-3,317616E-05 
-1,736733E-05 
-3,354249E-06 
1,420184E-05 
2,765189E-05 
4,030633E-05 
5,549084E-05 
6,935401E-05 
9,095469E-05 
0,000121881 
0,0001588704 
0,0002001985 
0,0002403743 
0,0002811534 
0,0003213306 
0,0003569244 
0,0003944477 
0,0004122028 
0,0004127616 
0,0004000397 
0,0003633487 
0,0003042602 
0,0002317087 
0,0001590098 
8,752608E-05 
1,556659E-05 
-4,882802E-05 
-9,3761E-05 
-0,0001283058 
-0,0001622048 
-0,0001894924 
-0,0002128818 
-0,0002331495 
-0,000250324 
-0,0002635872 
-0,000273602 
-0,0002801077 
-0,0002797846 
-0,000276535 
-0,0002661075 
-0,0002497768 
-0,0002269798 
-0,0002048673 
-0,0001820985 
-0,0001563791 
-0,0001324695 
-0,0001080804 
-8,580408E-05 
-6,576166E-05 
-4,570798E-05 
-2,521213E-05 
-1,031658E-05 
8,807539E-06 
2,661323E-05 
4,169077E-05 
5,083665E-05 
5,788638E-05 
6,271003E-05 
6,749971E-05 
7,236081E-05 
7,926724E-05 
8,027261E-05 
7,654169E-05 
8,281577E-05 
7,88297E-05 
7,811347E-05 
7,784177E-05 
7,606773E-05 
7,139621E-05 
6,815508E-05 
6,255101E-05 
5,441824E-05 
5,220647E-05 
4,580445E-05 
4,122617E-05 
3,552575E-05 
3,16661E-05 
2,689225E-05 
1,624263E-05 
1,244199E-05 
9,177872E-06 
4,629268E-06 
2,029494E-07 
-5,902701E-06 
-8,562363E-06 
-9,436396E-06 
-1,464808E-05 
-2,109438E-05 
-2,192994E-05 
-2,441667E-05 
-2,688114E-05 
-3,043965E-05 
-3,255031E-05 
-3,518255E-05 
-3,560539E-05 
-3,632073E-05 
-3,888716E-05 
-3,720237E-05 
-4,077464E-05 
-4,443729E-05 
-4,603259E-05 
-4,947872E-05 
-5,113415E-05 
-5,507906E-05 
-5,498815E-05 
-5,587828E-05 
-6,00737E-05 
-6,415543E-05 
-6,485258E-05 
-6,43798E-05 
-6,738602E-05 
-6,797685E-05 
-6,906196E-05 
-7,220721E-05 
-7,597108E-05 
-7,585334E-05 
-8,004453E-05 
-8,143721E-05 
-8,354791E-05 
-8,628808E-05 
-8,680564E-05 
-8,818502E-05 
-9,315464E-05 
-9,352728E-05 
-9,286094E-05 
-9,428819E-05 
-9,688783E-05 
-9,716977E-05 
-9,517936E-05 
-9,825765E-05 
-9,812613E-05 
-9,726178E-05 
-9,974045E-05 
-9,796482E-05 
-9,792363E-05 
-9,94416E-05 
-9,802513E-05 
-9,809086E-05 
-9,63912E-05 
-9,291359E-05 
-9,279831E-05 
-8,772152E-05 
-8,695268E-05 
-8,617435E-05 
-8,216176E-05 
-7,98542E-05 
-8,158685E-05 
-7,568864E-05 
-7,188025E-05 
-7,119858E-05 
-6,933801E-05 
-6,631975E-05 
-6,47016E-05 
-6,424018E-05 
-5,673711E-05 
-5,130138E-05 
-4,823109E-05 
-4,404096E-05 
-4,138683E-05 
-3,486452E-05 
-2,984832E-05 
-3,107641E-05 
-2,849864E-05 
-2,79535E-05 
-2,867857E-05 
-3,21342E-05 
-3,186581E-05 
-3,209576E-05 
-3,375681E-05 
-3,703088E-05 
-3,793314E-05 
-3,901537E-05 
-4,36208E-05 
-4,653864E-05 
-4,676264E-05 
-4,790191E-05 
-4,903994E-05 
-4,632633E-05 
-4,613231E-05 
-4,681903E-05 
-4,612106E-05 
-4,317252E-05 
-4,341994E-05 
-4,232487E-05 
-4,218655E-05 
-4,045162E-05 
-3,994418E-05 
-3,919571E-05 
-4,001191E-05 
-4,266475E-05 
-3,817104E-05 
-3,715071E-05 
-2,618196E-05 
-1,786474E-06 
7,271035E-05 
0,000183958 
0,0003169292 
0,0004568739 
0,0005714694 
0,000583831 
0,0006505843 
0,00079052 
0,000851935 
0,000857387 
0,0008365011 
0,0008092883 
0,0007977547 
0,0007898126 
0,0007714377 
0,0007352156 
0,00068564 
0,0006353148 
0,0005741555 
0,0004938836 
0,0004109742 
0,0003240888 
0,0002353663 
0,000147477 
7,045606E-05 
1,217413E-05 
-3,107973E-05 
-6,35816E-05 
-8,744876E-05 
-0,0001096925 
-0,000138043 
-0,000163063 
-0,0001844132 
-0,0002073252 
-0,0002275783 
-0,0002434938 
-0,0002617013 
-0,0002732235 
-0,000287446 
-0,0003020218 
-0,0003129547 
-0,0003252659 
-0,0003376649 
-0,0003469795 
-0,0003525377 
-0,0003607345 
-0,0003654097 
-0,0003714481 
-0,0003723826 
-0,0003697868 
-0,0003668936 
-0,0003643673 
-0,0003585707 
-0,000350534 
-0,0003432436 
-0,0003337131 
-0,0003217323 
-0,0003105247 
-0,000301701 
-0,0002924959 
-0,0002775157 
-0,000265186 
-0,0002536943 
-0,0002427831 
-0,0002306546 
-0,0002212487 
-0,000208993 
-0,0002014308 
-0,000190335 
-0,000184439 
-0,0001732415 
-0,0001660339 
-0,000156711 
-0,0001494075 
-0,0001379582 
-0,0001311132 
-0,0001207342 
-0,0001114985 
-0,0001011361 
-9,527849E-05 
-8,911639E-05 
-8,225984E-05 
-7,61789E-05 
-7,144079E-05 
-6,760073E-05 
-6,332195E-05 
-5,745198E-05 
-5,316091E-05 
-5,01089E-05 
-4,424155E-05 
-3,927205E-05 
-3,298398E-05 
-2,795639E-05 
-2,291414E-05 
-1,718511E-05 
-1,167682E-05 
-1,000051E-05 
-2,655628E-06 
-2,143499E-06 
2,033631E-06 
8,865772E-06 
1,545566E-05 
1,844268E-05 
2,247811E-05 
2,714556E-05 
3,236836E-05 
3,134153E-05 
3,426728E-05 
3,797461E-05 
3,776425E-05 
4,124204E-05 
4,137229E-05 
4,310943E-05 
4,393141E-05 
4,469963E-05 
4,442071E-05 
4,70228E-05 
4,580735E-05 
4,353973E-05 
4,430874E-05 
4,794853E-05 
4,597401E-05 
4,657958E-05 
5,187479E-05 
4,919573E-05 
5,064716E-05 
5,064432E-05 
5,29081E-05 
5,063448E-05 
5,539637E-05 
5,733935E-05 
5,875513E-05 
6,435288E-05 
6,523055E-05 
6,747743E-05 
7,067961E-05 
7,399066E-05 
7,616738E-05 
7,989872E-05 
8,398058E-05 
8,834128E-05 
8,992006E-05 
9,19283E-05 
9,343463E-05 
9,614207E-05 
9,919541E-05 
9,737488E-05 
9,916409E-05 
9,834855E-05 
0,0001014257 
0,0001000404 
0,0001004645 
0,0001001005 
9,978232E-05 
9,887208E-05 
9,816882E-05 
9,867467E-05 
0,0001004381 
9,676885E-05 
8,141429E-05 
3,859031E-05 
-7,058392E-06 
6,39303E-05 
0,0002168282 
0,0003902459 
0,0005978402 
0,0007513175 
0,0008465195 
0,0008748486 
0,0008501861 
0,0008092991 
0,0007609124 
0,0007066521 
0,0006633811 
0,0006132326 
0,0005523629 
0,0004815711 
0,0004093417 
0,0003284445 
0,0002377719 
0,0001430257 
5,1361E-05 
-1,917272E-05 
-8,001084E-05 
-0,0001284327 
-0,0001673184 
-0,0001974088 
-0,0002180014 
-0,0002258372 
-0,0002296243 
-0,0002252772 
-0,0002214057 
-0,0002120295 
-0,0001952911 
-0,0001755357 
-0,0001531544 
-0,0001244639 
-8,593748E-05 
-6,384004E-05 
-6,332929E-05 
-5,849227E-05 
-4,141397E-05 
1,306301E-05 
6,641447E-05 
7,663357E-05 
6,604757E-05 
3,985405E-05 
2,619141E-06 
-4,435978E-05 
-0,0001009137 
-0,0001472459 
-0,0001732837 
-0,0001864758 
-0,0001997307 
-0,000217772 
-0,0002259936 
-0,0002301807 
-0,0002434103 
-0,0002463576 
-0,0002520084 
-0,0002550437 
-0,00026731 
-0,0002752862 
-0,0002821506 
-0,0002861407 
-0,000284909 
-0,0002808808 
-0,0002669751 
-0,0002508211 
-0,0002308288 
-0,0002125807 
-0,0001883621 
-0,0001625446 
-0,000141046 
-0,000115996 
-9,565453E-05 
-7,689821E-05 
-5,701353E-05 
-4,001032E-05 
-2,86054E-05 
-1,113876E-05 
3,481709E-06 
1,344729E-05 
2,326723E-05 
3,156222E-05 
3,666007E-05 
4,226319E-05 
4,799111E-05 
5,54911E-05 
5,923763E-05 
6,167952E-05 
6,033616E-05 
6,09973E-05 
6,348272E-05 
6,182351E-05 
6,246296E-05 
5,913625E-05 
5,73526E-05 
5,505014E-05 
5,078678E-05 
5,058289E-05 
4,628111E-05 
4,477356E-05 
4,254638E-05 
3,870272E-05 
3,616189E-05 
2,976495E-05 
2,555071E-05 
2,324431E-05 
1,871562E-05 
1,579316E-05 
1,221416E-05 
9,742689E-06 
3,949289E-06 
2,100964E-06 
-1,357702E-06 
-1,349902E-06 
-1,498217E-06 
-6,015128E-06 
-7,688809E-06 
-1,007322E-05 
-1,047595E-05 
-8,906356E-06 
-1,234801E-05 
-1,393886E-05 
-1,332083E-05 
-1,86599E-05 
-1,74276E-05 
-1,790293E-05 
-2,177977E-05 
-2,100644E-05 
-2,023953E-05 
-2,267316E-05 
-2,591973E-05 
-2,59608E-05 
-2,518581E-05 
-2,590639E-05 
-2,656176E-05 
-2,746152E-05 
-2,747058E-05 
-2,863065E-05 
-2,843975E-05 
-2,864762E-05 
-2,806996E-05 
-2,73999E-05 
-2,796482E-05 
-2,913738E-05 
-3,044296E-05 
-2,980687E-05 
-3,096313E-05 
-3,025982E-05 
-3,320393E-05 
-3,665425E-05 
-3,458637E-05 
-3,655557E-05 
-3,66827E-05 
-3,84486E-05 
-3,879555E-05 
-4,025784E-05 
-3,868926E-05 
-3,942606E-05 
-3,919741E-05 
-4,038615E-05 
-4,093046E-05 
-4,320149E-05 
-4,227212E-05 
-4,088608E-05 
-4,253148E-05 
-3,987154E-05 
-3,988589E-05 
-3,8545E-05 
-3,486239E-05 
-3,702029E-05 
-3,852831E-05 
-3,657334E-05 
-3,409596E-05 
-3,084479E-05 
-3,155448E-05 
-3,040279E-05 
-3,044283E-05 
-3,108203E-05 
-3,103766E-05 
-2,801233E-05 
-2,484627E-05 
-2,61645E-05 
-2,592064E-05 
-2,110013E-05 
-2,267262E-05 
-1,961621E-05 
-1,859136E-05 
-1,605438E-05 
-1,800417E-05 
-1,302037E-05 
-1,582408E-05 
-1,284186E-05 
-8,530795E-06 
-8,023259E-06 
-6,575299E-06 
-3,805267E-06 
-5,849497E-06 
-4,677677E-06 
-2,143692E-06 
8,134156E-08 
-1,340676E-06 
-1,134708E-06 
-4,248877E-06 
-1,857415E-06 
-5,672987E-06 
-5,480626E-06 
-8,119776E-06 
-1,026072E-05 
-1,433802E-05 
-1,42896E-05 
-1,885222E-05 
-2,229482E-05 
-2,565823E-05 
-2,754318E-05 
-3,173643E-05 
-3,376858E-05 
-3,651388E-05 
-3,668747E-05 
-4,084755E-05 
-4,502721E-05 
-4,636888E-05 
-4,995495E-05 
-5,590832E-05 
-5,823094E-05 
-6,131001E-05 
-6,193251E-05 
-6,609506E-05 
-6,81985E-05 
-7,594876E-05 
-7,677043E-05 
-7,353008E-05 
-7,901639E-05 
-8,009459E-05 
-8,181744E-05 
-8,434303E-05 
-7,98147E-05 
-8,277621E-05 
-8,323824E-05 
-8,456611E-05 
-8,569987E-05 
-8,618132E-05 
-8,755215E-05 
-8,466591E-05 
-8,643121E-05 
-8,227235E-05 
-8,297881E-05 
-8,078624E-05 
-7,305501E-05 
-7,040564E-05 
-6,461445E-05 
-6,227892E-05 
-5,930703E-05 
-5,357939E-05 
-4,837503E-05 
-4,500011E-05 
-4,127098E-05 
-3,624134E-05 
-3,3969E-05 
-3,127207E-05 
-2,488828E-05 
-2,15365E-05 
-1,842065E-05 
-1,441917E-05 
-1,156707E-05 
-9,361639E-06 
-5,407683E-06 
-4,055505E-06 
-4,678777E-06 
-3,089963E-06 
-9,719694E-07 
1,112876E-06 
-6,635939E-07 
-3,597178E-07 
1,8376E-06 
-4,497487E-06 
-4,860339E-06 
-6,163758E-06 
-4,957516E-06 
-8,027295E-06 
-7,662129E-06 
-7,857468E-06 
-9,995072E-06 
-1,032334E-05 
-1,056241E-05 
-9,112644E-06 
-1,117869E-05 
-9,941841E-06 
-1,146594E-05 
-1,078961E-05 
-9,124877E-06 
-9,68016E-06 
-1,042182E-05 
-9,772839E-06 
-1,198131E-05 
-1,229711E-05 
-1,094883E-05 
-1,265054E-05 
-1,366081E-05 
-1,480496E-05 
-1,623417E-05 
-1,389871E-05 
-1,516838E-05 
-1,341955E-05 
-1,450995E-05 
-1,619683E-05 
-1,496969E-05 
-1,491812E-05 
-1,34073E-05 
-1,208136E-05 
-1,36665E-05 
-1,224895E-05 
-1,023401E-05 
-9,495143E-06 
-1,160876E-05 
-7,813403E-06 
-7,65428E-06 
-6,74441E-06 
-4,341382E-06 
-1,95216E-06 
-2,935638E-06 
-3,504371E-06 
-2,963421E-06 
-1,147102E-06 
-1,969615E-06 
-4,344482E-06 
-1,40979E-06 
1,001198E-06 
-4,434324E-07 
2,987891E-06 
-2,596661E-07 
3,391748E-06 
2,140293E-06 
2,25324E-06 
1,230817E-06 
5,256285E-06 
3,014981E-06 
3,161149E-06 
3,583644E-06 
4,053726E-06 
6,194025E-06 
4,521469E-06 
4,231891E-06 
5,001765E-06 
8,590733E-06 
6,21972E-06 
5,979941E-06 
8,127026E-06 
9,743918E-06 
8,513701E-06 
1,102643E-05 
1,430851E-05 
1,441833E-05 
1,615694E-05 
1,763604E-05 
1,938118E-05 
2,178501E-05 
2,268004E-05 
2,165811E-05 
2,472237E-05 
2,549242E-05 
2,785889E-05 
2,787621E-05 
2,860567E-05 
2,763371E-05 
3,271283E-05 
3,173672E-05 
3,247281E-05 
3,130863E-05 
3,528438E-05 
3,643291E-05 
3,763343E-05 
3,738574E-05 
4,118418E-05 
3,934799E-05 
3,754231E-05 
3,869483E-05 
4,273676E-05 
4,250746E-05 
4,21511E-05 
4,182729E-05 
4,146397E-05 
4,21282E-05 
4,265854E-05 
4,122509E-05 
3,861574E-05 
3,710661E-05 
3,616632E-05 
3,738753E-05 
3,745958E-05 
3,57542E-05 
3,657018E-05 
3,598282E-05 
3,786269E-05 
3,621169E-05 
3,765657E-05 
3,596202E-05 
3,930752E-05 
3,772433E-05 
3,961715E-05 
3,649145E-05 
3,744571E-05 
3,636783E-05 
3,772732E-05 
4,070972E-05 
3,975774E-05 
4,105569E-05 
4,090624E-05 
4,151515E-05 
4,226546E-05 
4,402658E-05 
4,197905E-05 
4,266838E-05 
4,292255E-05 
4,250767E-05 
4,33484E-05 
4,202235E-05 
4,147236E-05 
4,252361E-05 
4,247556E-05 
4,08596E-05 
3,938385E-05 
3,825698E-05 
3,381397E-05 
3,585386E-05 
3,850727E-05 
3,412332E-05 
3,482002E-05 
3,516848E-05 
3,14409E-05 
3,18389E-05 
2,801434E-05 
2,932898E-05 
2,655453E-05 
2,608495E-05 
2,742805E-05 
2,422969E-05 
2,349124E-05 
1,953468E-05 
1,699242E-05 
1,601186E-05 
1,639224E-05 
1,207835E-05 
1,495539E-05 
1,137742E-05 
1,197239E-05 
1,264364E-05 
9,872286E-06 
9,930849E-06 
7,067359E-06 
6,042589E-06 
4,285033E-06 
1,344985E-06 
-1,508972E-06 
4,115167E-06 
-1,200057E-06 
1,272276E-06 
2,169385E-06 
1,528946E-06 
2,557673E-06 
3,830432E-06 
4,314399E-06 
6,667885E-06 
7,006885E-06 
7,829777E-06 
9,200079E-06 
1,09034E-05 
9,323461E-06 
1,319687E-05 
1,278551E-05 
1,30865E-05 
1,462423E-05 
1,263958E-05 
1,439836E-05 
1,733499E-05 
1,712858E-05 
2,107337E-05 
2,21576E-05 
2,31429E-05 
2,478083E-05 
2,518241E-05 
2,657516E-05 
2,449148E-05 
2,513041E-05 
2,69376E-05 
2,729599E-05 
2,651759E-05 
2,742084E-05 
2,932671E-05 
2,814529E-05 
2,653729E-05 
2,714562E-05 
2,297955E-05 
2,526516E-05 
2,466622E-05 
2,732529E-05 
2,485806E-05 
2,48607E-05 
2,256539E-05 
2,06725E-05 
2,233279E-05 
2,374076E-05 
2,199316E-05 
2,045562E-05 
2,368541E-05 
2,099987E-05 
2,024803E-05 
2,09286E-05 
1,716805E-05 
1,787612E-05 
1,671934E-05 
1,55043E-05 
1,410098E-05 
1,205296E-05 
9,779182E-06 
1,069955E-05 
1,026751E-05 
7,793123E-06 
7,843299E-06 
8,379633E-06 
7,981693E-06 
8,73998E-06 
7,709459E-06 
8,368299E-06 
6,422069E-06 
9,270258E-06 
1,128507E-05 
1,016572E-05 
9,803632E-06 
1,159242E-05 
1,256352E-05 
1,356581E-05 
1,574724E-05 
1,702434E-05 
1,792747E-05 
1,886143E-05 
1,909156E-05 
1,814308E-05 
1,893014E-05 
2,346761E-05 
2,408366E-05 
2,414413E-05 
2,670422E-05 
2,568151E-05 
2,569601E-05 
2,648003E-05 
2,71902E-05 
2,528228E-05 
2,669685E-05 
2,585841E-05 
2,541389E-05 
2,310362E-05 
2,328587E-05 
2,399888E-05 
2,387838E-05 
2,299127E-05 
2,407739E-05 
1,855888E-05 
2,308186E-05 
2,265849E-05 
1,884968E-05 
1,858575E-05 
1,635069E-05 
1,647792E-05 
1,702238E-05 
1,628806E-05 
1,298877E-05 
1,326175E-05 
1,352247E-05 
1,372023E-05 
1,036823E-05 
9,354921E-06 
5,713053E-06 
5,560948E-06 
1,442569E-06 
-7,870606E-07 
-2,236577E-06 
-2,794711E-06 
-5,786672E-06 
-6,751271E-06 
-8,176006E-06 
-7,789766E-06 
-9,931997E-06 
-1,105508E-05 
-1,278162E-05 
-1,258355E-05 
-1,296284E-05 
-1,340667E-05 
-1,317588E-05 
-1,484079E-05 
-1,514402E-05 
-1,813811E-05 
-1,586845E-05 
-1,556979E-05 
-1,562654E-05 
-1,729147E-05 
-1,802797E-05 
-1,836016E-05 
-1,889027E-05 
-1,752745E-05 
-1,781834E-05 
-1,681475E-05 
-1,703142E-05 
-1,53705E-05 
-1,755359E-05 
-1,859484E-05 
-1,877794E-05 
-1,900123E-05 
-1,924315E-05 
-1,814653E-05 
-1,765199E-05 
-2,082864E-05 
-2,077044E-05 
-2,207229E-05 
-2,284274E-05 
-2,345109E-05 
-2,451389E-05 
-2,259817E-05 
-2,601676E-05 
-2,816048E-05 
-2,887093E-05 
-2,689542E-05 
-2,983912E-05 
-3,025925E-05 
-3,139269E-05 
-3,396194E-05 
-3,357139E-05 
-3,501866E-05 
-3,731769E-05 
-3,684979E-05 
-3,658711E-05 
-3,769508E-05 
-3,851548E-05 
-3,773838E-05 
-3,587812E-05 
-3,113747E-05 
-3,19805E-05 
-3,224877E-05 
-3,138887E-05 
-2,920865E-05 
-2,897775E-05 
-3,038899E-05 
-2,781564E-05 
-2,85663E-05 
-2,839143E-05 
-2,650261E-05 
-2,238402E-05 
-2,443276E-05 
-2,313055E-05 
-1,841935E-05 
-1,717962E-05 
-1,378457E-05 
-1,106401E-05 
-9,10721E-06 
-8,262325E-06 
-7,456548E-06 
-5,125239E-06 
-4,828922E-06 
-7,150632E-07 
-3,881986E-07 
-1,893588E-06 
5,673923E-06 
2,720293E-06 
5,447485E-06 
6,486215E-06 
8,712074E-06 
8,848055E-06 
9,419088E-06 
1,198618E-05 
9,912483E-06 
1,308093E-05 
1,176405E-05 
1,379156E-05 
1,381145E-05 
1,494198E-05 
1,525602E-05 
1,788373E-05 
1,424511E-05 
1,839102E-05 
1,725323E-05 
1,389918E-05 
1,888083E-05 
1,737991E-05 
1,818682E-05 
1,636329E-05 
1,358098E-05 
1,478304E-05 
1,341899E-05 
1,116451E-05 
1,103236E-05 
1,007912E-05 
9,077949E-06 
5,97557E-06 
7,018477E-06 
3,830631E-06 
2,782809E-06 
2,331683E-06 
7,810232E-07 
6,411975E-07 
-2,011018E-06 
5,2709E-08 
-1,51837E-06 
-2,332612E-06 
-4,218734E-06 
-4,387429E-06 
-5,23203E-06 
-5,264149E-06 
-3,048417E-06 
-1,939831E-06 
-4,037439E-06 
-2,247105E-06 
-2,707773E-06 
-9,955822E-07 
-2,672168E-06 
-1,863787E-06 
-7,553994E-07 
-9,610305E-07 
1,558867E-06 
3,851195E-06 
1,24801E-06 
3,938049E-06 
2,949917E-06 
3,232519E-06 
4,85551E-06 
3,088905E-06 
2,456879E-07 
7,997681E-08 
-1,123406E-06 
-4,895269E-06 
-8,770972E-06 
-1,059427E-05 
-1,371186E-05 
-1,583357E-05 
-1,488411E-05 
-1,566067E-05 
-2,419894E-05 
-3,796819E-05 
-5,192567E-05 
-6,236631E-05 
-7,881726E-05 
-9,269481E-05 
-9,202659E-05 
-8,648778E-05 
-7,261565E-05 
-4,142207E-05 
